player_name,player_url,position,faab_spend,failed_bids,awardee,awardee_url,award_timestamp,has_failed_bidders,faab_dollars,sort
Darrell Henderson Jr.,https://sports.yahoo.com/nfl/players/31902,RB,$6 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$2 (Lower Offer)']]",Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",1,6,"Darrell Henderson Jr.Book of MoremomsSep 5, 3:10 am6"
Robert Woods,https://sports.yahoo.com/nfl/players/26664,WR,$11 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$3 (Lower Offer)']]",Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",1,11,"Robert WoodsBook of MoremomsSep 5, 3:10 am11"
Sammy Watkins,https://sports.yahoo.com/nfl/players/27532,WR,$3 Winning Offer,"[['FonziFonarelli', 'https://football.fantasysports.yahoo.com/2022/f1/709240/2', '$2 (Lower Offer)']]",Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Sep 5, 3:10 am",1,3,"Sammy WatkinsUnsolicited Dak pixSep 5, 3:10 am3"
Baltimore,https://sports.yahoo.com/nfl/teams/baltimore/,DEF,$20 Winning Offer,"[['FonziFonarelli', 'https://football.fantasysports.yahoo.com/2022/f1/709240/2', '$8 (Lower Offer)'], ['2ManyUrklesOnYourTeam', 'https://football.fantasysports.yahoo.com/2022/f1/709240/7', '$6 (Lower Offer)'], ['Slaw Bunnies', 'https://football.fantasysports.yahoo.com/2022/f1/709240/4', '$5 (Lower Offer)'], ['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$3 (Lower Offer)']]",Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",1,20,"BaltimoreBook of MoremomsSep 5, 3:10 am20"
Garrett Wilson,https://sports.yahoo.com/nfl/players/33965,WR,$3 Winning Offer,"[['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$0 (Lower Offer)']]",FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 5, 3:10 am",1,3,"Garrett WilsonFonziFonarelliSep 5, 3:10 am3"
Tennessee,https://sports.yahoo.com/nfl/teams/tennessee/,DEF,$8 Winning Offer,"[['Unsolicited Dak pix', 'https://football.fantasysports.yahoo.com/2022/f1/709240/1', '$6 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$3 (Lower Offer)'], ['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$0 (Lower Offer)'], ['2ManyUrklesOnYourTeam', 'https://football.fantasysports.yahoo.com/2022/f1/709240/7', '$0 (Lower Offer)']]",FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 5, 3:10 am",1,8,"TennesseeFonziFonarelliSep 5, 3:10 am8"
Cincinnati,https://sports.yahoo.com/nfl/teams/cincinnati/,DEF,$9 Winning Offer,"[['2ManyUrklesOnYourTeam', 'https://football.fantasysports.yahoo.com/2022/f1/709240/7', '$8 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$5 (Lower Offer)'], ['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$1 (Lower Offer)']]",FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 5, 3:10 am",1,9,"CincinnatiFonziFonarelliSep 5, 3:10 am9"
Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,$6 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$5 (Lower Offer)']]",Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",1,6,"DallasBook of MoremomsSep 5, 3:10 am6"
Carson Wentz,https://sports.yahoo.com/nfl/players/29236,QB,$9 Winning Offer,"[['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$2 (Lower Offer)']]",Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Sep 5, 3:10 am",1,9,"Carson WentzHurts is hurtSep 5, 3:10 am9"
Teddy Bridgewater,https://sports.yahoo.com/nfl/players/27560,QB,$2 Waiver,,QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Dec 28, 3:38 am",0,2,"Teddy BridgewaterQB HospiceDec 28, 3:38 am2"
Seattle,https://sports.yahoo.com/nfl/teams/seattle/,DEF,$3 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 28, 3:38 am",0,3,"SeattleUnsolicited Dak pixDec 28, 3:38 am3"
Pat Freiermuth,https://sports.yahoo.com/nfl/players/33443,TE,$1 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 22, 4:03 am",0,1,"Pat FreiermuthUnsolicited Dak pixDec 22, 4:03 am1"
Zach Wilson,https://sports.yahoo.com/nfl/players/33390,QB,$1 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 21, 3:46 am",0,1,"Zach WilsonUnsolicited Dak pixDec 21, 3:46 am1"
Gardner Minshew,https://sports.yahoo.com/nfl/players/32010,QB,$1 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Dec 21, 3:46 am",0,1,"Gardner MinshewHurts is hurtDec 21, 3:46 am1"
Feleipe Franks,https://sports.yahoo.com/nfl/players/33729,"QB,TE",$2 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 14, 4:58 am",0,2,"Feleipe FranksUnsolicited Dak pixDec 14, 4:58 am2"
Kadarius Toney,https://sports.yahoo.com/nfl/players/33408,WR,$1 Waiver,,Herbie and the Homeboy,https://football.fantasysports.yahoo.com/2022/f1/709240/6,"Dec 9, 3:26 am",0,1,"Kadarius ToneyHerbie and the HomeboyDec 9, 3:26 am1"
Desmond Ridder,https://sports.yahoo.com/nfl/players/34030,QB,$14 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 9, 3:26 am",0,14,"Desmond RidderUnsolicited Dak pixDec 9, 3:26 am14"
Taylor Heinicke,https://sports.yahoo.com/nfl/players/28839,QB,$2 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Dec 7, 3:38 am",0,2,"Taylor HeinickeFresh Princ(ess) of HelaireDec 7, 3:38 am2"
John Wolford,https://sports.yahoo.com/nfl/players/31803,QB,$5 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 7, 3:38 am",0,5,"John WolfordUnsolicited Dak pixDec 7, 3:38 am5"
David Njoku,https://sports.yahoo.com/nfl/players/30142,TE,$8 Waiver,,DangerBust Wilson,https://football.fantasysports.yahoo.com/2022/f1/709240/5,"Dec 7, 3:38 am",0,8,"David NjokuDangerBust WilsonDec 7, 3:38 am8"
DeAndre Carter,https://sports.yahoo.com/nfl/players/28947,WR,$1 Waiver,,Herbie and the Homeboy,https://football.fantasysports.yahoo.com/2022/f1/709240/6,"Nov 30, 4:23 am",0,1,"DeAndre CarterHerbie and the HomeboyNov 30, 4:23 am1"
Zonovan Knight,https://sports.yahoo.com/nfl/players/34357,RB,$2 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 30, 4:23 am",0,2,"Zonovan KnightHurts is hurtNov 30, 4:23 am2"
New York,https://sports.yahoo.com/nfl/teams/ny-giants/,DEF,$2 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 30, 4:23 am",0,2,"New YorkHurts is hurtNov 30, 4:23 am2"
Curtis Samuel,https://sports.yahoo.com/nfl/players/30153,WR,$5 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Nov 25, 3:13 am",0,5,"Curtis SamuelUnsolicited Dak pixNov 25, 3:13 am5"
Odell Beckham Jr.,https://sports.yahoo.com/nfl/players/27540,WR,$2 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Nov 23, 3:35 am",0,2,"Odell Beckham Jr.Book of MoremomsNov 23, 3:35 am2"
Pat Freiermuth,https://sports.yahoo.com/nfl/players/33443,TE,$5 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Nov 19, 3:18 am",0,5,"Pat FreiermuthFresh Princ(ess) of HelaireNov 19, 3:18 am5"
Melvin Gordon,https://sports.yahoo.com/nfl/players/28403,RB,$1 Waiver,,DangerBust Wilson,https://football.fantasysports.yahoo.com/2022/f1/709240/5,"Nov 18, 3:15 am",0,1,"Melvin GordonDangerBust WilsonNov 18, 3:15 am1"
Foster Moreau,https://sports.yahoo.com/nfl/players/31969,TE,$1 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2022/f1/709240/7,"Nov 16, 3:59 am",0,1,"Foster Moreau2ManyUrklesOnYourTeamNov 16, 3:59 am1"
Hayden Hurst,https://sports.yahoo.com/nfl/players/30995,TE,$3 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Nov 16, 3:59 am",0,3,"Hayden HurstFresh Princ(ess) of HelaireNov 16, 3:59 am3"
Nico Collins,https://sports.yahoo.com/nfl/players/33477,WR,$3 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Nov 16, 3:59 am",0,3,"Nico CollinsBook of MoremomsNov 16, 3:59 am3"
Keaontay Ingram,https://sports.yahoo.com/nfl/players/34157,RB,$5 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Nov 16, 3:59 am",0,5,"Keaontay IngramUnsolicited Dak pixNov 16, 3:59 am5"
Taylor Heinicke,https://sports.yahoo.com/nfl/players/28839,QB,$1 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 11, 3:15 am",0,1,"Taylor HeinickeHurts is hurtNov 11, 3:15 am1"
Kadarius Toney,https://sports.yahoo.com/nfl/players/33408,WR,$1 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 11, 3:15 am",0,1,"Kadarius ToneyHurts is hurtNov 11, 3:15 am1"
Odell Beckham Jr.,https://sports.yahoo.com/nfl/players/27540,WR,$1 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Nov 9, 3:37 am",0,1,"Odell Beckham Jr.Book of MoremomsNov 9, 3:37 am1"
Marquise Brown,https://sports.yahoo.com/nfl/players/31857,WR,$3 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 2, 3:40 am",0,3,"Marquise BrownHurts is hurtNov 2, 3:40 am3"
Carolina,https://sports.yahoo.com/nfl/teams/carolina/,DEF,$5 Waiver,,Herbie and the Homeboy,https://football.fantasysports.yahoo.com/2022/f1/709240/6,"Nov 2, 3:40 am",0,5,"CarolinaHerbie and the HomeboyNov 2, 3:40 am5"
Nyheim Hines,https://sports.yahoo.com/nfl/players/31074,RB,$9 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2022/f1/709240/4,"Nov 2, 3:40 am",0,9,"Nyheim HinesSlaw BunniesNov 2, 3:40 am9"
Irv Smith Jr.,https://sports.yahoo.com/nfl/players/31882,TE,$1 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Oct 26, 3:41 am",0,1,"Irv Smith Jr.Hurts is hurtOct 26, 3:41 am1"
Tyler Allgeier,https://sports.yahoo.com/nfl/players/34107,RB,$3 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Oct 26, 3:41 am",0,3,"Tyler AllgeierBook of MoremomsOct 26, 3:41 am3"
Tyquan Thornton,https://sports.yahoo.com/nfl/players/34005,WR,$1 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Oct 19, 3:44 am",0,1,"Tyquan ThorntonBook of MoremomsOct 19, 3:44 am1"
Latavius Murray,https://sports.yahoo.com/nfl/players/26804,RB,$5 Waiver,,QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Oct 19, 3:44 am",0,5,"Latavius MurrayQB HospiceOct 19, 3:44 am5"
Darnell Mooney,https://sports.yahoo.com/nfl/players/32843,WR,$11 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2022/f1/709240/7,"Oct 19, 3:44 am",0,11,"Darnell Mooney2ManyUrklesOnYourTeamOct 19, 3:44 am11"
Brandon Aiyuk,https://sports.yahoo.com/nfl/players/32695,WR,$4 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Oct 14, 3:14 am",0,4,"Brandon AiyukHurts is hurtOct 14, 3:14 am4"
Hayden Hurst,https://sports.yahoo.com/nfl/players/30995,TE,$4 Waiver,,QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Oct 12, 3:44 am",0,4,"Hayden HurstQB HospiceOct 12, 3:44 am4"
Teddy Bridgewater,https://sports.yahoo.com/nfl/players/27560,QB,$1 Waiver,,QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Oct 5, 3:42 am",0,1,"Teddy BridgewaterQB HospiceOct 5, 3:42 am1"
Gerald Everett,https://sports.yahoo.com/nfl/players/30157,TE,$2 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2022/f1/709240/4,"Oct 5, 3:42 am",0,2,"Gerald EverettSlaw BunniesOct 5, 3:42 am2"
Jameson Williams,https://sports.yahoo.com/nfl/players/33967,WR,$4 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2022/f1/709240/4,"Oct 5, 3:42 am",0,4,"Jameson WilliamsSlaw BunniesOct 5, 3:42 am4"
Latavius Murray,https://sports.yahoo.com/nfl/players/26804,RB,$5 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Oct 5, 3:42 am",0,5,"Latavius MurrayFresh Princ(ess) of HelaireOct 5, 3:42 am5"
Minnesota,https://sports.yahoo.com/nfl/teams/minnesota/,DEF,$1 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2022/f1/709240/7,"Sep 30, 3:13 am",0,1,"Minnesota2ManyUrklesOnYourTeamSep 30, 3:13 am1"
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$3 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Sep 28, 3:42 am",0,3,"DetroitFresh Princ(ess) of HelaireSep 28, 3:42 am3"
Jerick McKinnon,https://sports.yahoo.com/nfl/players/27624,RB,$6 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Sep 28, 3:42 am",0,6,"Jerick McKinnonFresh Princ(ess) of HelaireSep 28, 3:42 am6"
Minnesota,https://sports.yahoo.com/nfl/teams/minnesota/,DEF,$8 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Sep 21, 3:49 am",0,8,"MinnesotaFresh Princ(ess) of HelaireSep 21, 3:49 am8"
Eno Benjamin,https://sports.yahoo.com/nfl/players/32892,RB,$1 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2022/f1/709240/4,"Sep 14, 3:41 am",0,1,"Eno BenjaminSlaw BunniesSep 14, 3:41 am1"
Joshua Palmer,https://sports.yahoo.com/nfl/players/33465,WR,$2 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 14, 3:41 am",0,2,"Joshua PalmerBook of MoremomsSep 14, 3:41 am2"
Mitch Trubisky,https://sports.yahoo.com/nfl/players/30115,QB,$3 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Sep 14, 3:41 am",0,3,"Mitch TrubiskyFresh Princ(ess) of HelaireSep 14, 3:41 am3"
Devin Duvernay,https://sports.yahoo.com/nfl/players/32762,WR,$9 Waiver,,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Sep 14, 3:41 am",0,9,"Devin DuvernayFresh Princ(ess) of HelaireSep 14, 3:41 am9"
Rex Burkhead,https://sports.yahoo.com/nfl/players/26813,RB,$18 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 14, 3:41 am",0,18,"Rex BurkheadFonziFonarelliSep 14, 3:41 am18"
Sony Michel,https://sports.yahoo.com/nfl/players/31001,RB,$3 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Sep 5, 3:10 am",0,3,"Sony MichelUnsolicited Dak pixSep 5, 3:10 am3"
Kenneth Gainwell,https://sports.yahoo.com/nfl/players/33538,RB,$3 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Sep 5, 3:10 am",0,3,"Kenneth GainwellHurts is hurtSep 5, 3:10 am3"
Tyler Allgeier,https://sports.yahoo.com/nfl/players/34107,RB,$3 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Sep 5, 3:10 am",0,3,"Tyler AllgeierHurts is hurtSep 5, 3:10 am3"
Rondale Moore,https://sports.yahoo.com/nfl/players/33437,WR,$4 Waiver,,Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Sep 5, 3:10 am",0,4,"Rondale MooreHurts is hurtSep 5, 3:10 am4"
Deshaun Watson,https://sports.yahoo.com/nfl/players/30125,QB,$4 Waiver,,QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Sep 5, 3:10 am",0,4,"Deshaun WatsonQB HospiceSep 5, 3:10 am4"
Chuba Hubbard,https://sports.yahoo.com/nfl/players/33514,RB,$6 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 5, 3:10 am",0,6,"Chuba HubbardFonziFonarelliSep 5, 3:10 am6"
Dawson Knox,https://sports.yahoo.com/nfl/players/31928,TE,$6 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 5, 3:10 am",0,6,"Dawson KnoxFonziFonarelliSep 5, 3:10 am6"
Kenneth Walker III,https://sports.yahoo.com/nfl/players/33996,RB,$6 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",0,6,"Kenneth Walker IIIBook of MoremomsSep 5, 3:10 am6"
Michael Gallup,https://sports.yahoo.com/nfl/players/31051,WR,$6 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",0,6,"Michael GallupBook of MoremomsSep 5, 3:10 am6"
Rachaad White,https://sports.yahoo.com/nfl/players/34047,RB,$6 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",0,6,"Rachaad WhiteBook of MoremomsSep 5, 3:10 am6"
Atlanta,https://sports.yahoo.com/nfl/teams/atlanta/,DEF,$8 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2022/f1/709240/2,"Sep 5, 3:10 am",0,8,"AtlantaFonziFonarelliSep 5, 3:10 am8"
James Cook,https://sports.yahoo.com/nfl/players/34019,RB,$10 Waiver,,Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Sep 5, 3:10 am",0,10,"James CookBook of MoremomsSep 5, 3:10 am10"
