,player,player_url,position,score,manager_id,opponent_id,matchup_url,manager,league_url
3,D. Hopkins,https://sports.yahoo.com/nfl/players/26650,WR,3,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,9.08,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Mixon,https://sports.yahoo.com/nfl/players/30161,RB,8.3,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,C. Kmet,https://sports.yahoo.com/nfl/players/32713,TE,2.13,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,K. Williams,https://sports.yahoo.com/nfl/players/34120,RB,21.8,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,27.6,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Philadelphia,https://sports.yahoo.com/nfl/teams/philadelphia/,DEF,12.5,5,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=5&mid2=3,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,15.5,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,19.25,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,8.88,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. McLaurin,https://sports.yahoo.com/nfl/players/31908,WR,14.25,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,5.13,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,B. Robinson Jr.,https://sports.yahoo.com/nfl/players/34054,RB,8.3,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Waller,https://sports.yahoo.com/nfl/players/28592,TE,21.75,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Foreman,https://sports.yahoo.com/nfl/players/30202,RB,32.28,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,T. Bagent,https://sports.yahoo.com/nfl/players/40504,QB,14.5,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,16.5,5,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=5&mid2=10,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,21.95,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,12.38,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,12.63,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. McLaurin,https://sports.yahoo.com/nfl/players/31908,WR,16.38,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,22.15,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Mixon,https://sports.yahoo.com/nfl/players/30161,RB,19.08,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Waller,https://sports.yahoo.com/nfl/players/28592,TE,1,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Foreman,https://sports.yahoo.com/nfl/players/30202,RB,4.15,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,31.1,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Philadelphia,https://sports.yahoo.com/nfl/teams/philadelphia/,DEF,9,5,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=5&mid2=2,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,Z. Wilson,https://sports.yahoo.com/nfl/players/33390,QB,9.85,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,12.88,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,13.63,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. McLaurin,https://sports.yahoo.com/nfl/players/31908,WR,11.63,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,20.58,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Mixon,https://sports.yahoo.com/nfl/players/30161,RB,16.08,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Njoku,https://sports.yahoo.com/nfl/players/30142,TE,11.25,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Hopkins,https://sports.yahoo.com/nfl/players/26650,WR,10,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,32.1,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,7.5,5,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=5&mid2=4,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,26.8,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,26.88,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,39.38,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. McLaurin,https://sports.yahoo.com/nfl/players/31908,WR,6.13,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,20.7,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Mixon,https://sports.yahoo.com/nfl/players/30161,RB,11.48,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,T. Hill,https://sports.yahoo.com/nfl/players/30614,TE,3.73,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Hopkins,https://sports.yahoo.com/nfl/players/26650,WR,4.88,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,41.9,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,2.5,5,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=5&mid2=7,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,30.05,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,13.88,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,25.5,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. McLaurin,https://sports.yahoo.com/nfl/players/31908,WR,7.88,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,6.15,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Mixon,https://sports.yahoo.com/nfl/players/30161,RB,19.28,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Njoku,https://sports.yahoo.com/nfl/players/30142,TE,10.5,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,B. Robinson Jr.,https://sports.yahoo.com/nfl/players/34054,RB,18.18,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,18.05,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,19.5,5,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=5&mid2=1,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,12.55,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,23.75,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,18.25,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. McLaurin,https://sports.yahoo.com/nfl/players/31908,WR,8.25,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,7.7,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,K. Williams,https://sports.yahoo.com/nfl/players/34120,RB,36.93,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Njoku,https://sports.yahoo.com/nfl/players/30142,TE,10.38,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,B. Robinson Jr.,https://sports.yahoo.com/nfl/players/34054,RB,7.68,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,35.55,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cincinnati,https://sports.yahoo.com/nfl/teams/cincinnati/,DEF,8.5,5,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=5&mid2=8,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,32.6,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,29.75,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,9.75,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Hopkins,https://sports.yahoo.com/nfl/players/26650,WR,18.28,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,3.93,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,K. Williams,https://sports.yahoo.com/nfl/players/34120,RB,19.3,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,T. Hill,https://sports.yahoo.com/nfl/players/30614,TE,14.78,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Warren,https://sports.yahoo.com/nfl/players/34447,RB,5.9,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,31.25,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Jacksonville,https://sports.yahoo.com/nfl/teams/jacksonville/,DEF,7.5,5,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=5&mid2=9,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Purdy,https://sports.yahoo.com/nfl/players/34218,QB,25.1,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
1,M. Evans,https://sports.yahoo.com/nfl/players/27535,WR,1.5,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
2,K. Allen,https://sports.yahoo.com/nfl/players/26699,WR,11.5,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. Hopkins,https://sports.yahoo.com/nfl/players/26650,WR,25,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Ekeler,https://sports.yahoo.com/nfl/players/30423,RB,19.73,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
5,K. Williams,https://sports.yahoo.com/nfl/players/34120,RB,12.78,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Njoku,https://sports.yahoo.com/nfl/players/30142,TE,26.38,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Mixon,https://sports.yahoo.com/nfl/players/30161,RB,21.15,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
8,D. Prescott,https://sports.yahoo.com/nfl/players/29369,QB,20.65,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Jacksonville,https://sports.yahoo.com/nfl/teams/jacksonville/,DEF,9,5,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=5&mid2=6,FonziFonarelli,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,14.2,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,D. London,https://sports.yahoo.com/nfl/players/33963,WR,0,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,J. Dotson,https://sports.yahoo.com/nfl/players/33971,WR,7.5,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Cooks,https://sports.yahoo.com/nfl/players/27548,WR,3.75,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,21.5,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,8.73,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,C. Okonkwo,https://sports.yahoo.com/nfl/players/34099,TE,0,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,K. Herbert,https://sports.yahoo.com/nfl/players/33605,RB,10.83,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Fields,https://sports.yahoo.com/nfl/players/33399,QB,16.7,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Minnesota,https://sports.yahoo.com/nfl/teams/minnesota/,DEF,6,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,27.15,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,D. London,https://sports.yahoo.com/nfl/players/33963,WR,17.38,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,J. Dotson,https://sports.yahoo.com/nfl/players/33971,WR,4.25,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,10.35,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,17.33,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,18.8,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,H. Hurst,https://sports.yahoo.com/nfl/players/30995,TE,4,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Williams,https://sports.yahoo.com/nfl/players/30247,RB,2.9,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Fields,https://sports.yahoo.com/nfl/players/33399,QB,16.85,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,12,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,22.65,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,D. London,https://sports.yahoo.com/nfl/players/33963,WR,4.88,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,10.2,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Cooks,https://sports.yahoo.com/nfl/players/27548,WR,3.13,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,13.58,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,12.55,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,Z. Ertz,https://sports.yahoo.com/nfl/players/26658,TE,1.75,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,43.2,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Fields,https://sports.yahoo.com/nfl/players/33399,QB,11.65,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
