,player_name,position,player_url,score
17,Jonathan Ward,RB,https://sports.yahoo.com/nfl/players/33088,1.1
18,Reggie Gilliam,RB,https://sports.yahoo.com/nfl/players/33357,0.88
19,James Robinson,RB,https://sports.yahoo.com/nfl/players/33138,0.45
20,Clint Ratkovich,RB,https://sports.yahoo.com/nfl/players/40003,0.0
21,Carlos Washington Jr.,RB,https://sports.yahoo.com/nfl/players/40420,0.0
22,Derek Parish,RB,https://sports.yahoo.com/nfl/players/40254,0.0
23,Camerun Peoples,RB,https://sports.yahoo.com/nfl/players/40587,0.0
24,Titus Swen,RB,https://sports.yahoo.com/nfl/players/40542,0.0
0,Travis Dye,RB,https://sports.yahoo.com/nfl/players/40546,0.0
1,Levi Bell,RB,https://sports.yahoo.com/nfl/players/40556,0.0
2,Deneric Prince,RB,https://sports.yahoo.com/nfl/players/40570,0.0
3,Zach Ojile,RB,https://sports.yahoo.com/nfl/players/40751,0.0
4,Mohamed Ibrahim,RB,https://sports.yahoo.com/nfl/players/40586,0.0
5,Chris Smith,RB,https://sports.yahoo.com/nfl/players/40600,0.0
6,Darius Hagans,RB,https://sports.yahoo.com/nfl/players/40521,0.0
7,Jordan Mims,RB,https://sports.yahoo.com/nfl/players/40631,0.0
8,Owen Wright,RB,https://sports.yahoo.com/nfl/players/40639,0.0
9,Ronnie Brown,RB,https://sports.yahoo.com/nfl/players/40679,0.0
10,Isaiah Bowser,RB,https://sports.yahoo.com/nfl/players/40689,0.0
11,Xazavian Valladay,RB,https://sports.yahoo.com/nfl/players/40721,0.0
12,Alfonzo Graham,RB,https://sports.yahoo.com/nfl/players/40734,0.0
13,Ellis Merriweather,RB,https://sports.yahoo.com/nfl/players/40748,0.0
14,Zavier Scott,RB,https://sports.yahoo.com/nfl/players/40539,0.0
15,Hassan Hall,RB,https://sports.yahoo.com/nfl/players/40507,0.0
16,Lew Nichols,RB,https://sports.yahoo.com/nfl/players/40260,0.0
17,Tyler Hoosman,RB,https://sports.yahoo.com/nfl/players/40361,0.0
18,Kenny McIntosh,RB,https://sports.yahoo.com/nfl/players/40267,0.0
19,DeWayne McBride,RB,https://sports.yahoo.com/nfl/players/40285,0.0
20,Robert Burns,RB,https://sports.yahoo.com/nfl/players/40298,0.0
21,Monte Pottebaum,RB,https://sports.yahoo.com/nfl/players/40324,0.0
22,Charles McClelland,RB,https://sports.yahoo.com/nfl/players/40334,0.0
23,SaRodorick Thompson Jr.,RB,https://sports.yahoo.com/nfl/players/40345,0.0
24,Wayne Taulapapa,RB,https://sports.yahoo.com/nfl/players/40832,0.0
0,Jacob Saylors,RB,https://sports.yahoo.com/nfl/players/40474,0.0
1,Tiyon Evans,RB,https://sports.yahoo.com/nfl/players/40390,0.0
2,Ronald Awatt,RB,https://sports.yahoo.com/nfl/players/40402,0.0
3,Jack Colletto,RB,https://sports.yahoo.com/nfl/players/40406,0.0
4,Khalan Laborn,RB,https://sports.yahoo.com/nfl/players/40410,0.0
5,Henry Pearson,RB,https://sports.yahoo.com/nfl/players/40444,0.0
6,Marcus Cooper,RB,https://sports.yahoo.com/nfl/players/40455,0.0
7,Calvin Tyler Jr.,RB,https://sports.yahoo.com/nfl/players/40462,0.0
8,Abram Smith,RB,https://sports.yahoo.com/nfl/players/34660,0.0
9,Mark Ingram II,RB,https://sports.yahoo.com/nfl/players/24815,0.0
10,Malik Davis,RB,https://sports.yahoo.com/nfl/players/34610,0.0
11,Darrel Williams,RB,https://sports.yahoo.com/nfl/players/31500,0.0
12,Jason Huntley,RB,https://sports.yahoo.com/nfl/players/32842,0.0
13,Jacques Patrick,RB,https://sports.yahoo.com/nfl/players/32669,0.0
14,Damarea Crockett,RB,https://sports.yahoo.com/nfl/players/32502,0.0
15,Chris Myarick,RB,https://sports.yahoo.com/nfl/players/32442,0.0
16,Patrick Laird,RB,https://sports.yahoo.com/nfl/players/32439,0.0
17,Austin Walter,RB,https://sports.yahoo.com/nfl/players/32383,0.0
18,John Lovett,RB,https://sports.yahoo.com/nfl/players/32364,0.0
19,Elijah Holyfield,RB,https://sports.yahoo.com/nfl/players/32148,0.0
20,Myles Gaskin,RB,https://sports.yahoo.com/nfl/players/32066,0.0
21,Darwin Thompson,RB,https://sports.yahoo.com/nfl/players/32046,0.0
22,Travis Homer,RB,https://sports.yahoo.com/nfl/players/32036,0.0
23,Qadree Ollison,RB,https://sports.yahoo.com/nfl/players/31984,0.0
24,Benny Snell Jr.,RB,https://sports.yahoo.com/nfl/players/31954,0.0
0,Jason Cabinda,RB,https://sports.yahoo.com/nfl/players/31480,0.0
1,Troy Hairston,RB,https://sports.yahoo.com/nfl/players/34597,0.0
2,Dontrell Hilliard,RB,https://sports.yahoo.com/nfl/players/31457,0.0
3,Godwin Igwebuike,RB,https://sports.yahoo.com/nfl/players/31258,0.0
4,Justin Jackson,RB,https://sports.yahoo.com/nfl/players/31221,0.0
5,John Kelly Jr.,RB,https://sports.yahoo.com/nfl/players/31145,0.0
6,Jordan Wilkins,RB,https://sports.yahoo.com/nfl/players/31139,0.0
7,Nyheim Hines,RB,https://sports.yahoo.com/nfl/players/31074,0.0
8,Ronald Jones,RB,https://sports.yahoo.com/nfl/players/31008,0.0
9,Sony Michel,RB,https://sports.yahoo.com/nfl/players/31001,0.0
10,Corey Clement,RB,https://sports.yahoo.com/nfl/players/30707,0.0
11,Jeremy McNichols,RB,https://sports.yahoo.com/nfl/players/30275,0.0
12,Brian Hill,RB,https://sports.yahoo.com/nfl/players/30269,0.0
13,Marlon Mack,RB,https://sports.yahoo.com/nfl/players/30256,0.0
14,J.D. McKissic,RB,https://sports.yahoo.com/nfl/players/29650,0.0
15,Dwayne Washington,RB,https://sports.yahoo.com/nfl/players/29470,0.0
16,Eno Benjamin,RB,https://sports.yahoo.com/nfl/players/32892,0.0
17,Ty'Son Williams,RB,https://sports.yahoo.com/nfl/players/33006,0.0
18,Jake Bargas,RB,https://sports.yahoo.com/nfl/players/33021,0.0
19,Tyler Badie,RB,https://sports.yahoo.com/nfl/players/34152,0.0
20,Aaron Shampklin,RB,https://sports.yahoo.com/nfl/players/34594,0.0
21,Tyreik McAllister,RB,https://sports.yahoo.com/nfl/players/34573,0.0
22,Sincere McCormick,RB,https://sports.yahoo.com/nfl/players/34551,0.0
23,Greg Bell,RB,https://sports.yahoo.com/nfl/players/34544,0.0
24,Julius Chestnut,RB,https://sports.yahoo.com/nfl/players/34451,0.0
0,Kennedy Brooks,RB,https://sports.yahoo.com/nfl/players/34377,0.0
1,Master Teague,RB,https://sports.yahoo.com/nfl/players/34373,0.0
2,BJ Baylor,RB,https://sports.yahoo.com/nfl/players/34256,0.0
3,Bryant Koback,RB,https://sports.yahoo.com/nfl/players/34234,0.0
4,John Lovett,RB,https://sports.yahoo.com/nfl/players/34225,0.0
5,Zander Horvath,RB,https://sports.yahoo.com/nfl/players/34216,0.0
6,Brittain Brown,RB,https://sports.yahoo.com/nfl/players/34206,0.0
7,Trestan Ebner,RB,https://sports.yahoo.com/nfl/players/34159,0.0
8,Snoop Conner,RB,https://sports.yahoo.com/nfl/players/34110,0.0
9,J.J. Taylor,RB,https://sports.yahoo.com/nfl/players/33028,0.0
10,Gerrid Doaks,RB,https://sports.yahoo.com/nfl/players/33632,0.0
11,JaMycal Hasty,RB,https://sports.yahoo.com/nfl/players/33199,0.0
12,Avery Williams,RB,https://sports.yahoo.com/nfl/players/33571,0.0
13,Ben Mason,RB,https://sports.yahoo.com/nfl/players/33572,0.0
14,Larry Rountree III,RB,https://sports.yahoo.com/nfl/players/33586,0.0
15,Demetric Felton,RB,https://sports.yahoo.com/nfl/players/33599,0.0
16,Jermar Jefferson,RB,https://sports.yahoo.com/nfl/players/33644,0.0
17,Hassan Haskins,RB,https://sports.yahoo.com/nfl/players/34087,0.0
18,Stevie Scott,RB,https://sports.yahoo.com/nfl/players/33692,0.0
19,Jaret Patterson,RB,https://sports.yahoo.com/nfl/players/33706,0.0
20,Spencer Brown,RB,https://sports.yahoo.com/nfl/players/33724,0.0
21,Caleb Huntley,RB,https://sports.yahoo.com/nfl/players/33732,0.0
22,Nate McCrary,RB,https://sports.yahoo.com/nfl/players/33793,0.0
23,CJ Marable,RB,https://sports.yahoo.com/nfl/players/33909,0.0
24,Aaron Dykes,RB,https://sports.yahoo.com/nfl/players/40851,0.0
0,Jonathan Williams,RB,https://sports.yahoo.com/nfl/players/29390,-0.2
0,Sam LaPorta,TE,https://sports.yahoo.com/nfl/players/40064,218.53
1,Travis Kelce,TE,https://sports.yahoo.com/nfl/players/26686,197.5
2,Evan Engram,TE,https://sports.yahoo.com/nfl/players/30136,197.38
3,George Kittle,TE,https://sports.yahoo.com/nfl/players/30259,196.2
4,T.J. Hockenson,TE,https://sports.yahoo.com/nfl/players/31840,195.5
5,David Njoku,TE,https://sports.yahoo.com/nfl/players/30142,182.75
6,Cole Kmet,TE,https://sports.yahoo.com/nfl/players/32713,162.58
7,Trey McBride,TE,https://sports.yahoo.com/nfl/players/34010,161.63
8,Jake Ferguson,TE,https://sports.yahoo.com/nfl/players/34085,160.63
9,Dalton Schultz,TE,https://sports.yahoo.com/nfl/players/31107,136.88
10,Taysom Hill,TE,https://sports.yahoo.com/nfl/players/30614,135.13
11,Dalton Kincaid,TE,https://sports.yahoo.com/nfl/players/40048,130.63
12,Kyle Pitts,TE,https://sports.yahoo.com/nfl/players/33392,127.48
13,Mark Andrews,TE,https://sports.yahoo.com/nfl/players/31056,126.5
14,Dallas Goedert,TE,https://sports.yahoo.com/nfl/players/31019,121.6
15,Jonnu Smith,TE,https://sports.yahoo.com/nfl/players/30213,113.75
16,Logan Thomas,TE,https://sports.yahoo.com/nfl/players/27648,111.7
17,Hunter Henry,TE,https://sports.yahoo.com/nfl/players/29269,109.38
18,Tyler Conklin,TE,https://sports.yahoo.com/nfl/players/31127,108.13
19,Cade Otton,TE,https://sports.yahoo.com/nfl/players/34062,104.38
20,Darren Waller,TE,https://sports.yahoo.com/nfl/players/28592,101.0
21,Chigoziem Okonkwo,TE,https://sports.yahoo.com/nfl/players/34099,99.6
22,Tyler Higbee,TE,https://sports.yahoo.com/nfl/players/29344,97.38
23,Isaiah Likely,TE,https://sports.yahoo.com/nfl/players/34095,96.38
24,Gerald Everett,TE,https://sports.yahoo.com/nfl/players/30157,95.88
0,Juwan Johnson,TE,https://sports.yahoo.com/nfl/players/33113,88.5
1,Donald Parham Jr.,TE,https://sports.yahoo.com/nfl/players/32456,73.13
2,Tucker Kraft,TE,https://sports.yahoo.com/nfl/players/40102,71.88
3,Tanner Hudson,TE,https://sports.yahoo.com/nfl/players/31257,69.5
4,Pat Freiermuth,TE,https://sports.yahoo.com/nfl/players/33443,68.5
5,Noah Fant,TE,https://sports.yahoo.com/nfl/players/31852,67.75
6,Kylen Granson,TE,https://sports.yahoo.com/nfl/players/33515,67.2
7,Luke Musgrave,TE,https://sports.yahoo.com/nfl/players/40074,67.0
8,Michael Mayer,TE,https://sports.yahoo.com/nfl/players/40065,65.5
9,Noah Gray,TE,https://sports.yahoo.com/nfl/players/33550,64.23
10,Durham Smythe,TE,https://sports.yahoo.com/nfl/players/31093,63.25
11,Mike Gesicki,TE,https://sports.yahoo.com/nfl/players/31012,57.0
12,Colby Parkinson,TE,https://sports.yahoo.com/nfl/players/32803,55.38
13,Adam Trautman,TE,https://sports.yahoo.com/nfl/players/32775,54.5
14,Tommy Tremble,TE,https://sports.yahoo.com/nfl/players/33471,53.75
15,Dawson Knox,TE,https://sports.yahoo.com/nfl/players/31928,48.25
16,Brevin Jordan,TE,https://sports.yahoo.com/nfl/players/33535,47.88
17,Josh Oliver,TE,https://sports.yahoo.com/nfl/players/31901,47.63
18,Mo Alie-Cox,TE,https://sports.yahoo.com/nfl/players/30112,46.63
19,Daniel Bellinger,TE,https://sports.yahoo.com/nfl/players/34068,44.38
20,Drew Sample,TE,https://sports.yahoo.com/nfl/players/31884,43.38
21,Zach Ertz,TE,https://sports.yahoo.com/nfl/players/26658,42.88
22,Austin Hooper,TE,https://sports.yahoo.com/nfl/players/29315,41.75
23,Foster Moreau,TE,https://sports.yahoo.com/nfl/players/31969,40.63
24,Hayden Hurst,TE,https://sports.yahoo.com/nfl/players/30995,38.0
0,Pharaoh Brown,TE,https://sports.yahoo.com/nfl/players/30627,36.5
1,Johnny Mundt,TE,https://sports.yahoo.com/nfl/players/30373,36.0
2,Will Dissly,TE,https://sports.yahoo.com/nfl/players/31090,36.0
3,Will Mallory,TE,https://sports.yahoo.com/nfl/players/40180,34.88
4,Drew Ogletree,TE,https://sports.yahoo.com/nfl/players/34148,34.88
5,Andrew Beck,TE,https://sports.yahoo.com/nfl/players/32225,34.68
6,Harrison Bryant,TE,https://sports.yahoo.com/nfl/players/32785,33.43
7,Elijah Higgins,TE,https://sports.yahoo.com/nfl/players/40226,33.38
8,Connor Heyward,TE,https://sports.yahoo.com/nfl/players/34163,32.38
9,Jimmy Graham,TE,https://sports.yahoo.com/nfl/players/24070,31.88
10,Stone Smartt,TE,https://sports.yahoo.com/nfl/players/34637,30.88
11,John Bates,TE,https://sports.yahoo.com/nfl/players/33512,28.38
12,Irv Smith,TE,https://sports.yahoo.com/nfl/players/31882,27.38
13,Jeremy Ruckert,TE,https://sports.yahoo.com/nfl/players/34057,26.88
14,Luke Farrell,TE,https://sports.yahoo.com/nfl/players/33533,25.88
15,MyCole Pruitt,TE,https://sports.yahoo.com/nfl/players/28531,24.25
16,Luke Schoonmaker,TE,https://sports.yahoo.com/nfl/players/40061,24.13
17,Jordan Akins,TE,https://sports.yahoo.com/nfl/players/31068,24.0
18,Brock Wright,TE,https://sports.yahoo.com/nfl/players/33774,23.88
19,Davis Allen,TE,https://sports.yahoo.com/nfl/players/40164,22.88
20,Josh Whyle,TE,https://sports.yahoo.com/nfl/players/40182,22.25
21,Lucas Krull,TE,https://sports.yahoo.com/nfl/players/34654,21.88
22,Stephen Sullivan,TE,https://sports.yahoo.com/nfl/players/32921,21.63
23,Cole Turner,TE,https://sports.yahoo.com/nfl/players/34105,20.5
24,Charlie Kolar,TE,https://sports.yahoo.com/nfl/players/34084,20.38
0,Robert Tonyan,TE,https://sports.yahoo.com/nfl/players/30777,19.5
1,C.J. Uzomah,TE,https://sports.yahoo.com/nfl/players/28545,17.25
2,Geoff Swaim,TE,https://sports.yahoo.com/nfl/players/28634,16.75
3,Brenton Strange,TE,https://sports.yahoo.com/nfl/players/40078,12.88
4,Lawrence Cager,TE,https://sports.yahoo.com/nfl/players/33329,12.5
5,Brycen Hopkins,TE,https://sports.yahoo.com/nfl/players/32806,12.25
6,Josiah Deguara,TE,https://sports.yahoo.com/nfl/players/32764,12.13
7,Marcedes Lewis,TE,https://sports.yahoo.com/nfl/players/7777,11.63
8,Mitchell Wilcox,TE,https://sports.yahoo.com/nfl/players/33171,11.5
9,Darnell Washington,TE,https://sports.yahoo.com/nfl/players/40094,11.13
10,Ben Sims,TE,https://sports.yahoo.com/nfl/players/40335,10.63
11,Quintin Morris,TE,https://sports.yahoo.com/nfl/players/33819,10.25
12,Payne Durham,TE,https://sports.yahoo.com/nfl/players/40193,9.75
13,Blake Bell,TE,https://sports.yahoo.com/nfl/players/28505,9.75
14,Ian Thomas,TE,https://sports.yahoo.com/nfl/players/31071,9.5
15,Jack Stoll,TE,https://sports.yahoo.com/nfl/players/33891,7.25
16,Julian Hill,TE,https://sports.yahoo.com/nfl/players/40629,7.0
17,Grant Calcaterra,TE,https://sports.yahoo.com/nfl/players/34154,6.88
18,Ko Kieft,TE,https://sports.yahoo.com/nfl/players/34174,6.75
19,Peyton Hendershot,TE,https://sports.yahoo.com/nfl/players/34607,6.75
20,Charlie Woerner,TE,https://sports.yahoo.com/nfl/players/32860,5.5
21,Teagan Quitoriano,TE,https://sports.yahoo.com/nfl/players/34126,5.13
22,Nate Adkins,TE,https://sports.yahoo.com/nfl/players/40702,4.75
23,Greg Dulcich,TE,https://sports.yahoo.com/nfl/players/34036,4.63
24,James Mitchell,TE,https://sports.yahoo.com/nfl/players/34133,4.5
0,Kenny Yeboah,TE,https://sports.yahoo.com/nfl/players/33705,4.5
1,Nick Muse,TE,https://sports.yahoo.com/nfl/players/34183,3.25
2,Trevon Wesco,TE,https://sports.yahoo.com/nfl/players/31953,3.13
3,Eric Saubert,TE,https://sports.yahoo.com/nfl/players/30287,3.0
4,Chris Manhertz,TE,https://sports.yahoo.com/nfl/players/28365,3.0
5,Ross Dwelley,TE,https://sports.yahoo.com/nfl/players/31329,2.0
6,John FitzPatrick,TE,https://sports.yahoo.com/nfl/players/34169,2.0
7,Tucker Fisk,TE,https://sports.yahoo.com/nfl/players/34625,1.63
8,Kevin Rader,TE,https://sports.yahoo.com/nfl/players/31441,1.25
9,Cole Fotheringham,TE,https://sports.yahoo.com/nfl/players/34543,1.25
10,Jesper Horsted,TE,https://sports.yahoo.com/nfl/players/32576,1.0
11,Nick Vannett,TE,https://sports.yahoo.com/nfl/players/29328,0.88
12,Giovanni Ricci,TE,https://sports.yahoo.com/nfl/players/33151,0.75
13,Austin Allen,TE,https://sports.yahoo.com/nfl/players/34664,0.0
14,Travis Vokolek,TE,https://sports.yahoo.com/nfl/players/40643,0.0
15,Mason Schreck,TE,https://sports.yahoo.com/nfl/players/30364,0.0
16,Ricky Seals-Jones,TE,https://sports.yahoo.com/nfl/players/30494,0.0
17,Brian Walker,TE,https://sports.yahoo.com/nfl/players/40644,0.0
18,Dre Miller,TE,https://sports.yahoo.com/nfl/players/34673,0.0
19,Tanner Taula,TE,https://sports.yahoo.com/nfl/players/40680,0.0
20,Kris Leach,TE,https://sports.yahoo.com/nfl/players/40705,0.0
21,Camren McDonald,TE,https://sports.yahoo.com/nfl/players/40437,0.0
22,Charles Henry,TE,https://sports.yahoo.com/nfl/players/40616,0.0
23,Darrell Daniels,TE,https://sports.yahoo.com/nfl/players/30523,0.0
24,John Samuel Shenker,TE,https://sports.yahoo.com/nfl/players/40733,0.0
0,Jordan Murray,TE,https://sports.yahoo.com/nfl/players/40760,0.0
1,Anthony Firkser,TE,https://sports.yahoo.com/nfl/players/30571,0.0
2,Princeton Fant,TE,https://sports.yahoo.com/nfl/players/40778,0.0
3,Jalen Wydermyer,TE,https://sports.yahoo.com/nfl/players/34623,0.0
4,Izaiah Gathings,TE,https://sports.yahoo.com/nfl/players/40801,0.0
5,Seth Green,TE,https://sports.yahoo.com/nfl/players/34596,0.0
6,Rodney Williams,TE,https://sports.yahoo.com/nfl/players/34581,0.0
7,Derrick Deese Jr.,TE,https://sports.yahoo.com/nfl/players/34548,0.0
8,Johnny Lumpkin,TE,https://sports.yahoo.com/nfl/players/40637,0.0
9,O.J. Howard,TE,https://sports.yahoo.com/nfl/players/30132,0.0
10,Thomas Greaney,TE,https://sports.yahoo.com/nfl/players/40595,0.0
11,Tanner Conner,TE,https://sports.yahoo.com/nfl/players/34513,0.0
12,Joel Honigford,TE,https://sports.yahoo.com/nfl/players/40428,0.0
13,Christian Sims,TE,https://sports.yahoo.com/nfl/players/40393,0.0
14,Leonard Taylor,TE,https://sports.yahoo.com/nfl/players/40375,0.0
15,Michael Ezeike,TE,https://sports.yahoo.com/nfl/players/40352,0.0
16,Joel Wilson,TE,https://sports.yahoo.com/nfl/players/40346,0.0
17,Griffin Hebert,TE,https://sports.yahoo.com/nfl/players/40460,0.0
18,Noah Gindorff,TE,https://sports.yahoo.com/nfl/players/40463,0.0
19,Brayden Willis,TE,https://sports.yahoo.com/nfl/players/40261,0.0
20,Zack Kuntz,TE,https://sports.yahoo.com/nfl/players/40255,0.0
21,Christian Trahan,TE,https://sports.yahoo.com/nfl/players/40472,0.0
22,Blake Whiteheart,TE,https://sports.yahoo.com/nfl/players/40433,0.0
23,Patrick Murtagh,TE,https://sports.yahoo.com/nfl/players/40477,0.0
24,Tyler Kroft,TE,https://sports.yahoo.com/nfl/players/28473,0.0
0,Damien Caffrey,TE,https://sports.yahoo.com/nfl/players/40497,0.0
1,Brady Russell,TE,https://sports.yahoo.com/nfl/players/40519,0.0
2,Jesse James,TE,https://sports.yahoo.com/nfl/players/28548,0.0
3,Eric Tomlinson,TE,https://sports.yahoo.com/nfl/players/28658,0.0
4,Ryan Jones,TE,https://sports.yahoo.com/nfl/players/40535,0.0
5,Cameron Latu,TE,https://sports.yahoo.com/nfl/players/40101,0.0
6,E.J. Jenkins,TE,https://sports.yahoo.com/nfl/players/40550,0.0
7,J.P. Holtz,TE,https://sports.yahoo.com/nfl/players/29666,0.0
8,Derek Parish,TE,https://sports.yahoo.com/nfl/players/40254,0.0
9,Dalton Keene,TE,https://sports.yahoo.com/nfl/players/32771,0.0
10,Justin Rigg,TE,https://sports.yahoo.com/nfl/players/34495,0.0
11,Tommy Hudson,TE,https://sports.yahoo.com/nfl/players/33340,0.0
12,Tommy Sweeney,TE,https://sports.yahoo.com/nfl/players/32060,0.0
13,Alize Mack,TE,https://sports.yahoo.com/nfl/players/32063,0.0
14,Kendall Blanton,TE,https://sports.yahoo.com/nfl/players/32125,0.0
15,Brandon Dillon,TE,https://sports.yahoo.com/nfl/players/32142,0.0
16,Ian Bunting,TE,https://sports.yahoo.com/nfl/players/32250,0.0
17,Tre' McKitty,TE,https://sports.yahoo.com/nfl/players/33485,0.0
18,Stephen Carlson,TE,https://sports.yahoo.com/nfl/players/32273,0.0
19,Hunter Long,TE,https://sports.yahoo.com/nfl/players/33469,0.0
20,Tyree Jackson,TE,https://sports.yahoo.com/nfl/players/32415,0.0
21,Chris Myarick,TE,https://sports.yahoo.com/nfl/players/32442,0.0
22,Sammis Reyes,TE,https://sports.yahoo.com/nfl/players/33386,0.0
23,Dominique Dafney,TE,https://sports.yahoo.com/nfl/players/33367,0.0
24,Daniel Helm,TE,https://sports.yahoo.com/nfl/players/32543,0.0
0,Hunter Kampmoyer,TE,https://sports.yahoo.com/nfl/players/33676,0.0
1,Nick Bowers,TE,https://sports.yahoo.com/nfl/players/33315,0.0
2,Tyler Mabry,TE,https://sports.yahoo.com/nfl/players/33286,0.0
3,Scotty Washington,TE,https://sports.yahoo.com/nfl/players/33168,0.0
4,Ben Ellefson,TE,https://sports.yahoo.com/nfl/players/33124,0.0
5,Matt Sokol,TE,https://sports.yahoo.com/nfl/players/32551,0.0
6,Sean McKeon,TE,https://sports.yahoo.com/nfl/players/33101,0.0
7,Jared Pinkney,TE,https://sports.yahoo.com/nfl/players/33064,0.0
8,Noah Togiai,TE,https://sports.yahoo.com/nfl/players/32970,0.0
9,Tyler Davis,TE,https://sports.yahoo.com/nfl/players/32876,0.0
10,Parker Hesse,TE,https://sports.yahoo.com/nfl/players/32588,0.0
11,Jody Fortson Jr.,TE,https://sports.yahoo.com/nfl/players/32600,0.0
12,Albert Okwuegbunam Jr.,TE,https://sports.yahoo.com/nfl/players/32788,0.0
13,Zach Davidson,TE,https://sports.yahoo.com/nfl/players/33556,0.0
14,Nick Eubanks,TE,https://sports.yahoo.com/nfl/players/33714,0.0
15,Zaire Mitchell-Paden,TE,https://sports.yahoo.com/nfl/players/34489,0.0
16,Feleipe Franks,TE,https://sports.yahoo.com/nfl/players/33729,0.0
17,Jake Tonges,TE,https://sports.yahoo.com/nfl/players/34374,0.0
18,Chase Allen,TE,https://sports.yahoo.com/nfl/players/34360,0.0
19,Chris Pierce,TE,https://sports.yahoo.com/nfl/players/34309,0.0
20,Thomas Odukoya,TE,https://sports.yahoo.com/nfl/players/34300,0.0
21,Armani Rogers,TE,https://sports.yahoo.com/nfl/players/34278,0.0
22,Curtis Hodges,TE,https://sports.yahoo.com/nfl/players/34274,0.0
23,Gerrit Prince,TE,https://sports.yahoo.com/nfl/players/34252,0.0
24,Devin Asiasi,TE,https://sports.yahoo.com/nfl/players/32761,0.0
0,Jacob Hollister,TE,https://sports.yahoo.com/nfl/players/30661,0.0
1,Colin Thompson,TE,https://sports.yahoo.com/nfl/players/30740,0.0
2,Dan Arnold,TE,https://sports.yahoo.com/nfl/players/30891,0.0
3,Troy Fumagalli,TE,https://sports.yahoo.com/nfl/players/31126,0.0
4,Jace Sternberger,TE,https://sports.yahoo.com/nfl/players/31907,0.0
5,Jelani Woods,TE,https://sports.yahoo.com/nfl/players/34029,0.0
6,Zach Gentry,TE,https://sports.yahoo.com/nfl/players/31973,0.0
7,Nikola Kalinic,TE,https://sports.yahoo.com/nfl/players/33950,0.0
8,Michael Jacobson,TE,https://sports.yahoo.com/nfl/players/33936,0.0
9,Sal Cannella,TE,https://sports.yahoo.com/nfl/players/33932,0.0
10,Miller Forristall,TE,https://sports.yahoo.com/nfl/players/33836,0.0
11,Josh Pederson,TE,https://sports.yahoo.com/nfl/players/33828,0.0
12,Matt Bushman,TE,https://sports.yahoo.com/nfl/players/33804,0.0
13,Shane Zylstra,TE,https://sports.yahoo.com/nfl/players/33803,0.0
14,Nick Guggemos,TE,https://sports.yahoo.com/nfl/players/33801,0.0
15,Kaden Smith,TE,https://sports.yahoo.com/nfl/players/32008,0.0
16,Bernhard Seikovits,TE,https://sports.yahoo.com/nfl/players/33759,0.0
17,John Raine,TE,https://sports.yahoo.com/nfl/players/33741,0.0
18,Lachlan Pitts,TE,https://sports.yahoo.com/nfl/players/40840,0.0
19,David Wells,TE,https://sports.yahoo.com/nfl/players/31283,-0.25
0,Baltimore,DEF,https://sports.yahoo.com/nfl/teams/baltimore/,270.0
1,Cleveland,DEF,https://sports.yahoo.com/nfl/teams/cleveland/,255.5
2,Dallas,DEF,https://sports.yahoo.com/nfl/teams/dallas/,252.5
3,New York,DEF,https://sports.yahoo.com/nfl/teams/ny-jets/,235.0
4,Miami,DEF,https://sports.yahoo.com/nfl/teams/miami/,232.5
5,Kansas City,DEF,https://sports.yahoo.com/nfl/teams/kansas-city/,232.0
6,Buffalo,DEF,https://sports.yahoo.com/nfl/teams/buffalo/,227.0
7,San Francisco,DEF,https://sports.yahoo.com/nfl/teams/san-francisco/,226.5
8,Tampa Bay,DEF,https://sports.yahoo.com/nfl/teams/tampa-bay/,226.0
9,New Orleans,DEF,https://sports.yahoo.com/nfl/teams/new-orleans/,222.0
10,Pittsburgh,DEF,https://sports.yahoo.com/nfl/teams/pittsburgh/,222.0
11,Las Vegas,DEF,https://sports.yahoo.com/nfl/teams/las-vegas/,218.0
12,Houston,DEF,https://sports.yahoo.com/nfl/teams/houston/,216.5
13,Jacksonville,DEF,https://sports.yahoo.com/nfl/teams/jacksonville/,211.5
14,Indianapolis,DEF,https://sports.yahoo.com/nfl/teams/indianapolis/,206.5
15,Denver,DEF,https://sports.yahoo.com/nfl/teams/denver/,200.5
16,Chicago,DEF,https://sports.yahoo.com/nfl/teams/chicago/,198.5
17,Green Bay,DEF,https://sports.yahoo.com/nfl/teams/green-bay/,195.0
18,New York,DEF,https://sports.yahoo.com/nfl/teams/ny-giants/,192.0
19,Los Angeles,DEF,https://sports.yahoo.com/nfl/teams/la-chargers/,191.0
20,Seattle,DEF,https://sports.yahoo.com/nfl/teams/seattle/,190.5
21,Atlanta,DEF,https://sports.yahoo.com/nfl/teams/atlanta/,186.5
22,New England,DEF,https://sports.yahoo.com/nfl/teams/new-england/,186.0
23,Minnesota,DEF,https://sports.yahoo.com/nfl/teams/minnesota/,185.0
24,Detroit,DEF,https://sports.yahoo.com/nfl/teams/detroit/,184.5
0,Cincinnati,DEF,https://sports.yahoo.com/nfl/teams/cincinnati/,184.5
1,Tennessee,DEF,https://sports.yahoo.com/nfl/teams/tennessee/,182.0
2,Philadelphia,DEF,https://sports.yahoo.com/nfl/teams/philadelphia/,174.5
3,Los Angeles,DEF,https://sports.yahoo.com/nfl/teams/la-rams/,174.0
4,Arizona,DEF,https://sports.yahoo.com/nfl/teams/arizona/,136.0
5,Washington,DEF,https://sports.yahoo.com/nfl/teams/washington/,130.5
