position,manager_id,opponent_id,matchup_url,player,player_url,player_id,score,league_url,league_id,manager_key
RB,4,2,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=2&mid2=4&week=15,M. Ingram II ,https://sports.yahoo.com/nfl/players/24815,24815,33.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.4
RB,4,2,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=2&mid2=4&week=15,M. Gordon ,https://sports.yahoo.com/nfl/players/28403,28403,30.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.4
TE,4,2,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=2&mid2=4&week=15,C. Brate ,https://sports.yahoo.com/nfl/players/28267,28267,8.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.4
Q/WR/T,4,2,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=2&mid2=4&week=15,J. Winston ,https://sports.yahoo.com/nfl/players/28389,28389,26.21,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.4
DEF,4,2,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=2&mid2=4&week=15,Buffalo  - DEF ,https://sports.yahoo.com/nfl/teams/buffalo/,buffalo,12,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.4
QB,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,K. Cousins ,https://sports.yahoo.com/nfl/players/25812,25812,22.96,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
WR,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,G. Tate ,https://sports.yahoo.com/nfl/players/24035,24035,3.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
WR,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,D. Westbrook ,https://sports.yahoo.com/nfl/players/30223,30223,11.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
WR,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,K. Cole ,https://sports.yahoo.com/nfl/players/30396,30396,16.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
RB,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,T. Gurley II ,https://sports.yahoo.com/nfl/players/28398,28398,51.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
RB,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,K. Hunt ,https://sports.yahoo.com/nfl/players/30199,30199,21.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
TE,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,K. Rudolph ,https://sports.yahoo.com/nfl/players/24830,24830,1.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
Q/WR/T,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,P. Rivers ,https://sports.yahoo.com/nfl/players/6763,6763,15.6,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
DEF,6,3,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,Los Angeles  - DEF ,https://sports.yahoo.com/nfl/teams/la-chargers/,la-chargers,18,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
QB,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,D. Prescott ,https://sports.yahoo.com/nfl/players/29369,29369,5.87,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
WR,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,A. Green ,https://sports.yahoo.com/nfl/players/24791,24791,13.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
WR,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,M. Wallace ,https://sports.yahoo.com/nfl/players/9348,9348,9.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
WR,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,M. Goodwin ,https://sports.yahoo.com/nfl/players/26701,26701,6.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
RB,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,E. Elliott ,https://sports.yahoo.com/nfl/players/29238,29238,16.75,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
RB,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,C. Hyde ,https://sports.yahoo.com/nfl/players/27585,27585,16.63,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
TE,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,Z. Ertz ,https://sports.yahoo.com/nfl/players/26658,26658,14.63,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
Q/WR/T,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,J. Goff ,https://sports.yahoo.com/nfl/players/29235,29235,25.29,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
DEF,3,6,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=3&mid2=6&week=16,Denver  - DEF ,https://sports.yahoo.com/nfl/teams/denver/,denver,7,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.3
QB,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,R. Wilson ,https://sports.yahoo.com/nfl/players/25785,25785,15.35,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
WR,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,J. Jones ,https://sports.yahoo.com/nfl/players/24793,24793,22.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
WR,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,D. Baldwin ,https://sports.yahoo.com/nfl/players/25105,25105,12.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
WR,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,M. Thomas ,https://sports.yahoo.com/nfl/players/29281,29281,10.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
RB,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,L. Bell ,https://sports.yahoo.com/nfl/players/26671,26671,20.63,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
RB,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,J. Stewart ,https://sports.yahoo.com/nfl/players/8790,8790,2.75,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
TE,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,G. Olsen ,https://sports.yahoo.com/nfl/players/8285,8285,4.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
Q/WR/T,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,J. Flacco ,https://sports.yahoo.com/nfl/players/8795,8795,17.23,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
DEF,7,5,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,Baltimore  - DEF ,https://sports.yahoo.com/nfl/teams/baltimore/,baltimore,7,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
QB,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,B. Roethlisberger ,https://sports.yahoo.com/nfl/players/6770,6770,16.92,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
WR,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,K. Allen ,https://sports.yahoo.com/nfl/players/26699,26699,10.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
WR,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,L. Fitzgerald ,https://sports.yahoo.com/nfl/players/6762,6762,26.22,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
WR,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,D. Funchess ,https://sports.yahoo.com/nfl/players/28429,28429,2.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
RB,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,D. Freeman ,https://sports.yahoo.com/nfl/players/27631,27631,6,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
RB,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,K. Drake ,https://sports.yahoo.com/nfl/players/29307,29307,7.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
TE,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,E. Engram ,https://sports.yahoo.com/nfl/players/30136,30136,2,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
Q/WR/T,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,D. Brees ,https://sports.yahoo.com/nfl/players/5479,5479,11.06,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
DEF,5,7,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=7&mid2=5&week=16,Chicago  - DEF ,https://sports.yahoo.com/nfl/teams/chicago/,chicago,19,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.5
QB,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,8780,16.11,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,D. Hopkins ,https://sports.yahoo.com/nfl/players/26650,26650,18,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,M. Sanu Sr. ,https://sports.yahoo.com/nfl/players/25793,25793,4.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,J. Nelson ,https://sports.yahoo.com/nfl/players/8813,8813,5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,J. Williams ,https://sports.yahoo.com/nfl/players/30247,30247,3.75,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,D. Henry ,https://sports.yahoo.com/nfl/players/29279,29279,4.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
TE,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,T. Kelce ,https://sports.yahoo.com/nfl/players/26686,26686,8.75,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
Q/WR/T,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,A. Rodgers ,https://sports.yahoo.com/nfl/players/7200,7200,22.98,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
DEF,1,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,kansas-city,16,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
QB,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,T. Taylor ,https://sports.yahoo.com/nfl/players/24967,24967,24.21,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
WR,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,D. Thomas ,https://sports.yahoo.com/nfl/players/23997,23997,11.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
WR,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,T. Hill ,https://sports.yahoo.com/nfl/players/29399,29399,19.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
WR,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,26561,8.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
RB,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,J. Ajayi ,https://sports.yahoo.com/nfl/players/28537,28537,12.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
RB,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,M. Davis ,https://sports.yahoo.com/nfl/players/28514,28514,5.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
TE,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,J. Graham ,https://sports.yahoo.com/nfl/players/24070,24070,0.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
Q/WR/T,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,M. Lynch ,https://sports.yahoo.com/nfl/players/8266,8266,13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
DEF,8,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=8&week=15,Jacksonville  - DEF ,https://sports.yahoo.com/nfl/teams/jacksonville/,jacksonville,17,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
QB,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,M. Stafford ,https://sports.yahoo.com/nfl/players/9265,9265,17.36,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
WR,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,J. Landry ,https://sports.yahoo.com/nfl/players/27591,27591,17.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
WR,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,B. Cooks ,https://sports.yahoo.com/nfl/players/27548,27548,15.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
WR,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,A. Thielen ,https://sports.yahoo.com/nfl/players/27277,27277,5.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
RB,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,L. McCoy ,https://sports.yahoo.com/nfl/players/9317,9317,26,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
RB,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,L. Murray ,https://sports.yahoo.com/nfl/players/26804,26804,19.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
TE,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,J. Doyle ,https://sports.yahoo.com/nfl/players/27299,27299,9.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
Q/WR/T,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,N. Foles ,https://sports.yahoo.com/nfl/players/25798,25798,25.48,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
DEF,9,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,Minnesota  - DEF ,https://sports.yahoo.com/nfl/teams/minnesota/,minnesota,24,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
QB,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,M. Mariota ,https://sports.yahoo.com/nfl/players/28390,28390,18.14,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,M. Crabtree ,https://sports.yahoo.com/nfl/players/9274,9274,20.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,J. Smith-Schuster ,https://sports.yahoo.com/nfl/players/30175,30175,17.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,J. Doctson ,https://sports.yahoo.com/nfl/players/29256,29256,1.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,J. Howard ,https://sports.yahoo.com/nfl/players/29384,29384,9.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,C. McCaffrey ,https://sports.yahoo.com/nfl/players/30121,30121,26,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
TE,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,J. Witten ,https://sports.yahoo.com/nfl/players/6405,6405,7.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
Q/WR/T,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,A. Kamara ,https://sports.yahoo.com/nfl/players/30180,30180,20.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
DEF,10,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=9&mid2=10&week=15,Washington  - DEF ,https://sports.yahoo.com/nfl/teams/washington/,washington,15,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
QB,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,T. Taylor ,https://sports.yahoo.com/nfl/players/24967,24967,13.24,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
WR,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,D. Thomas ,https://sports.yahoo.com/nfl/players/23997,23997,8.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
WR,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,T. Hill ,https://sports.yahoo.com/nfl/players/29399,29399,16.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
WR,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,J. Gordon ,https://sports.yahoo.com/nfl/players/26561,26561,3.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
RB,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,J. Ajayi ,https://sports.yahoo.com/nfl/players/28537,28537,14.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
RB,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,L. Fournette ,https://sports.yahoo.com/nfl/players/30117,30117,16.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
TE,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,J. Graham ,https://sports.yahoo.com/nfl/players/24070,24070,6.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
Q/WR/T,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,E. Manning ,https://sports.yahoo.com/nfl/players/6760,6760,5.15,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
DEF,8,9,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,Jacksonville  - DEF ,https://sports.yahoo.com/nfl/teams/jacksonville/,jacksonville,5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
QB,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,M. Stafford ,https://sports.yahoo.com/nfl/players/9265,9265,11,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
WR,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,J. Landry ,https://sports.yahoo.com/nfl/players/27591,27591,6.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
WR,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,B. Cooks ,https://sports.yahoo.com/nfl/players/27548,27548,4.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
WR,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,A. Thielen ,https://sports.yahoo.com/nfl/players/27277,27277,4,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
RB,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,L. McCoy ,https://sports.yahoo.com/nfl/players/9317,9317,20.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
RB,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,L. Murray ,https://sports.yahoo.com/nfl/players/26804,26804,9.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
TE,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,J. Doyle ,https://sports.yahoo.com/nfl/players/27299,27299,7.63,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
Q/WR/T,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,N. Foles ,https://sports.yahoo.com/nfl/players/25798,25798,8.52,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
DEF,9,8,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=8&mid2=9&week=16,Minnesota  - DEF ,https://sports.yahoo.com/nfl/teams/minnesota/,minnesota,23,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
QB,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,M. Ryan ,https://sports.yahoo.com/nfl/players/8780,8780,14.4,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,D. Hopkins ,https://sports.yahoo.com/nfl/players/26650,26650,16.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,M. Sanu Sr. ,https://sports.yahoo.com/nfl/players/25793,25793,5.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,J. Nelson ,https://sports.yahoo.com/nfl/players/8813,8813,2.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,J. Williams ,https://sports.yahoo.com/nfl/players/30247,30247,7.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,D. Henry ,https://sports.yahoo.com/nfl/players/29279,29279,4.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
TE,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,T. Kelce ,https://sports.yahoo.com/nfl/players/26686,26686,13.88,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
Q/WR/T,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,A. Rodgers ,https://sports.yahoo.com/nfl/players/7200,7200,0,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
DEF,1,10,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,Kansas City  - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,kansas-city,12,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
QB,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,M. Mariota ,https://sports.yahoo.com/nfl/players/28390,28390,12,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,M. Crabtree ,https://sports.yahoo.com/nfl/players/9274,9274,0,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,J. Smith-Schuster ,https://sports.yahoo.com/nfl/players/30175,30175,18.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
WR,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,C. Kupp ,https://sports.yahoo.com/nfl/players/30182,30182,16.13,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,J. Howard ,https://sports.yahoo.com/nfl/players/29384,29384,17.5,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
RB,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,C. McCaffrey ,https://sports.yahoo.com/nfl/players/30121,30121,8.25,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
TE,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,J. Witten ,https://sports.yahoo.com/nfl/players/6405,6405,7.38,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
Q/WR/T,10,1,https://football.fantasysports.yahoo.com/2017/f1/347949/matchup?mid1=1&mid2=10&week=16,A. Kamara ,https://sports.yahoo.com/nfl/players/30180,30180,14.75,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.1
