Unnamed: 0,position,manager_id,opponent_id,matchup_url,player,player_url,player_id,score,manager,league_url,league_id,manager_key
1,WR,8,3,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=6&mid1=8&mid2=3,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,13.13,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
1,WR,8,6,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=7&mid1=8&mid2=6,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,18.5,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
3,WR,8,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=9&mid1=8&mid2=10,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,8.25,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
3,WR,8,9,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=10&mid1=8&mid2=9,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,13.25,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
2,WR,8,5,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=11&mid1=8&mid2=5,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,29.88,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
2,WR,8,4,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=12&mid1=8&mid2=4,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,17,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
2,WR,8,1,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=14&mid1=8&mid2=1,D. Adams ,https://sports.yahoo.com/nfl/players/27581,27581,32.13,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.8
2,WR,10,2,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=10&mid2=2,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,28.63,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
2,WR,10,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=2&mid1=10&mid2=7,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,8.5,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,3,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=3&mid1=10&mid2=3,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,12.5,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,8,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=4&mid1=10&mid2=8,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,17.63,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,5,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=5&mid1=10&mid2=5,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,29,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
3,WR,10,9,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=7&mid1=10&mid2=9,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,15.88,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
3,WR,10,1,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=8&mid1=10&mid2=1,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,0.75,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
3,WR,10,4,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=9&mid1=10&mid2=4,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,35.25,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
3,WR,10,2,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=10&mid1=10&mid2=2,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,26.25,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=11&mid1=10&mid2=7,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,33.13,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,3,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=12&mid1=10&mid2=3,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,12.75,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,8,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=13&mid1=10&mid2=8,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,38.13,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
1,WR,10,5,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=14&mid1=10&mid2=5,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,10.38,Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
3,WR,2,9,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=4&mid1=2&mid2=9,P. Richardson Jr. ,https://sports.yahoo.com/nfl/players/27573,27573,3.25,FonziFonarelli,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.2
3,WR,4,1,https://football.fantasysports.yahoo.com//2014/f1/329823/matchup?week=12&mid1=4&mid2=1,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,7.7,Breezus,https://football.fantasysports.yahoo.com/2014/f1/329823,329823,329823.4
3,WR,4,2,https://football.fantasysports.yahoo.com//2014/f1/329823/matchup?week=13&mid1=4&mid2=2,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,11.1,Breezus,https://football.fantasysports.yahoo.com/2014/f1/329823,329823,329823.4
3,WR,4,8,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=10&mid1=4&mid2=8,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,2.1,WAIVER!!,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.4
2,WR,4,9,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=11&mid1=4&mid2=9,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,1.3,WAIVER!!,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.4
1,WR,4,1,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=12&mid1=4&mid2=1,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,12,WAIVER!!,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.4
2,WR,7,5,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=1&mid1=7&mid2=5,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,10.2,Abdullah Matata,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.7
2,WR,7,6,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=2&mid1=7&mid2=6,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,14,Abdullah Matata,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.7
2,WR,7,10,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=3&mid1=7&mid2=10,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,4.9,Abdullah Matata,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.7
2,WR,7,8,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=4&mid1=7&mid2=8,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,5,Abdullah Matata,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.7
1,WR,7,9,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=5&mid1=7&mid2=9,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,4.4,Abdullah Matata,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.7
1,WR,7,1,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=6&mid1=7&mid2=1,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,3.9,Abdullah Matata,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.7
1,WR,4,9,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=4&mid2=9,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,11.88,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
1,WR,4,1,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=4&mid2=1,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,9.38,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
2,WR,4,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=5&mid1=4&mid2=3,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,10.13,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
3,WR,4,6,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=8&mid1=4&mid2=6,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,19.63,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
3,WR,4,7,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=9&mid1=4&mid2=7,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,14,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
3,WR,4,8,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=10&mid1=4&mid2=8,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,12.13,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
2,WR,4,9,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=11&mid1=4&mid2=9,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,9.88,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
2,WR,4,1,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=12&mid1=4&mid2=1,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,7.88,Siemian on my Gurley,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.4
7,Q/WR/T,8,4,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=1&mid1=8&mid2=4,J. Matthews ,https://sports.yahoo.com/nfl/players/27570,27570,8.63,Fetty Watt,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.8
3,WR,6,7,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=11&mid1=6&mid2=7,M. Lee ,https://sports.yahoo.com/nfl/players/27567,27567,8.13,Kareem'd my Pants,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
3,WR,6,9,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=13&mid1=6&mid2=9,M. Lee ,https://sports.yahoo.com/nfl/players/27567,27567,20.25,Kareem'd my Pants,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.6
6,TE,7,9,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=5&mid1=7&mid2=9,A. Seferian-Jenkins ,https://sports.yahoo.com/nfl/players/27566,27566,12.63,BryanIsATampon,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
6,TE,7,1,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=6&mid1=7&mid2=1,A. Seferian-Jenkins ,https://sports.yahoo.com/nfl/players/27566,27566,13.75,BryanIsATampon,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
6,TE,7,2,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=7&mid1=7&mid2=2,A. Seferian-Jenkins ,https://sports.yahoo.com/nfl/players/27566,27566,10.13,BryanIsATampon,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
6,TE,7,3,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=8&mid1=7&mid2=3,A. Seferian-Jenkins ,https://sports.yahoo.com/nfl/players/27566,27566,6,BryanIsATampon,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
6,TE,7,4,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=9&mid1=7&mid2=4,A. Seferian-Jenkins ,https://sports.yahoo.com/nfl/players/27566,27566,3.5,BryanIsATampon,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.7
0,QB,2,10,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=11&mid1=2&mid2=10,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,7.56,Cooks & Books,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.2
0,QB,8,7,https://football.fantasysports.yahoo.com//2015/f1/216667/matchup?week=4&mid1=8&mid2=7,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,11.84,Breezus,https://football.fantasysports.yahoo.com/2015/f1/216667,216667,216667.8
0,QB,8,4,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=1&mid1=8&mid2=4,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,22.76,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,5,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=2&mid1=8&mid2=5,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,25.21,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,6,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=3&mid1=8&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,11.84,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,7,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=4&mid1=8&mid2=7,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,23.71,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,10,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=5&mid1=8&mid2=10,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,22.31,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,9,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=6&mid1=8&mid2=9,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,10,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,1,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=7&mid1=8&mid2=1,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,12.5,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,2,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=8&mid1=8&mid2=2,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,36.15,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,8,3,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=9&mid1=8&mid2=3,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,7.74,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
7,Q/WR/T,8,5,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=11&mid1=8&mid2=5,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,21.55,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
7,Q/WR/T,8,6,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=12&mid1=8&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,17.1,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
7,Q/WR/T,8,7,https://football.fantasysports.yahoo.com//2016/f1/370526/matchup?week=13&mid1=8&mid2=7,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,20.9,Brock and Roll,https://football.fantasysports.yahoo.com/2016/f1/370526,370526,370526.8
0,QB,9,3,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=1&mid1=9&mid2=3,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,18.73,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
0,QB,9,4,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=2&mid1=9&mid2=4,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,21.2,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
0,QB,9,5,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=3&mid1=9&mid2=5,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,5.35,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
0,QB,9,6,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=4&mid1=9&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,9.72,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
7,Q/WR/T,9,8,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=6&mid1=9&mid2=8,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,6.84,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
0,QB,9,10,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=7&mid1=9&mid2=10,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,30.56,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
0,QB,9,1,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=8&mid1=9&mid2=1,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,12.52,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
0,QB,9,2,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=9&mid1=9&mid2=2,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,13.63,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
7,Q/WR/T,9,4,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=11&mid1=9&mid2=4,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,13.48,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
7,Q/WR/T,9,5,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=12&mid1=9&mid2=5,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,15.75,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
7,Q/WR/T,9,6,https://football.fantasysports.yahoo.com//2017/f1/347949/matchup?week=13&mid1=9&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,15.36,Magic Skol Bus,https://football.fantasysports.yahoo.com/2017/f1/347949,347949,347949.9
7,Q/WR/T,1,9,https://football.fantasysports.yahoo.com//2018/f1/153194/matchup?week=8&mid1=1&mid2=9,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,27.76,TheVikingsCurse,https://football.fantasysports.yahoo.com/2018/f1/153194,153194,153194.1
0,QB,3,9,https://football.fantasysports.yahoo.com//2018/f1/153194/matchup?week=1&mid1=3&mid2=9,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,6.25,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194,153194,153194.3
0,QB,3,1,https://football.fantasysports.yahoo.com//2018/f1/153194/matchup?week=2&mid1=3&mid2=1,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,15.52,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194,153194,153194.3
0,QB,3,2,https://football.fantasysports.yahoo.com//2018/f1/153194/matchup?week=3&mid1=3&mid2=2,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,13.55,CantStopWontStop,https://football.fantasysports.yahoo.com/2018/f1/153194,153194,153194.3
7,Q/WR/T,6,1,https://football.fantasysports.yahoo.com//2018/f1/153194/matchup?week=5&mid1=6&mid2=1,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,13.35,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194,153194,153194.6
7,Q/WR/T,6,2,https://football.fantasysports.yahoo.com//2018/f1/153194/matchup?week=6&mid1=6&mid2=2,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,5.56,KENNY G BABY,https://football.fantasysports.yahoo.com/2018/f1/153194,153194,153194.6
7,Q/WR/T,9,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=2&mid1=9&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,12.15,Marquez Exxon Valdez,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.9
0,QB,10,1,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=8&mid1=10&mid2=1,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,26.25,Talented Mr. Ridley,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.1
0,QB,10,7,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=9&mid1=10&mid2=7,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,22.45,Talented Mr. Ridley,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.1
0,QB,10,3,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=11&mid1=10&mid2=3,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,22.73,Talented Mr. Ridley,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.1
0,QB,10,5,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=12&mid1=10&mid2=5,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,5.73,Talented Mr. Ridley,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.1
0,QB,10,6,https://football.fantasysports.yahoo.com//2019/f1/102231/matchup?week=13&mid1=10&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,11.98,Talented Mr. Ridley,https://football.fantasysports.yahoo.com/2019/f1/102231,102231,102231.1
7,Q/WR/T,8,4,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=1&mid1=8&mid2=4,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,15.95,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,6,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=3&mid1=8&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,18.3,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,7,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=4&mid1=8&mid2=7,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,24.05,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,10,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=5&mid1=8&mid2=10,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,27.48,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,1,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=7&mid1=8&mid2=1,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,22.58,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,2,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=8&mid1=8&mid2=2,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,14.68,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,3,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=9&mid1=8&mid2=3,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,16,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,4,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=10&mid1=8&mid2=4,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,8.95,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,5,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=11&mid1=8&mid2=5,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,24.5,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,6,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=12&mid1=8&mid2=6,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,2.75,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,8,7,https://football.fantasysports.yahoo.com//2020/f1/523631/matchup?week=13&mid1=8&mid2=7,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,35.68,Waiver Wire Wonders,https://football.fantasysports.yahoo.com/2020/f1/523631,523631,523631.8
7,Q/WR/T,7,3,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=7&mid1=7&mid2=3,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,22.28,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.7
0,QB,7,2,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=9&mid1=7&mid2=2,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,13.43,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.7
0,QB,7,10,https://football.fantasysports.yahoo.com//2021/f1/696126/matchup?week=10&mid1=7&mid2=10,D. Carr ,https://sports.yahoo.com/nfl/players/27564,27564,21.3,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126,696126,696126.7
8,Q/WR/T,1,7,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=1&mid1=1&mid2=7,D. Carr LV - QB ,https://sports.yahoo.com/nfl/players/27564,27564,16.75,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
8,Q/WR/T,1,3,https://football.fantasysports.yahoo.com//f1/709240/matchup?week=2&mid1=1&mid2=3,D. Carr LV - QB ,https://sports.yahoo.com/nfl/players/27564,27564,21.73,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
